index,gene_id
13621,ENSMUSG00000046709
13622,ENSMUSG00000046711
13623,ENSMUSG00000046714
13624,ENSMUSG00000046716
13625,ENSMUSG00000046717
13626,ENSMUSG00000046718
13627,ENSMUSG00000046719
13628,ENSMUSG00000046722
13629,ENSMUSG00000046723
13630,ENSMUSG00000046727
13631,ENSMUSG00000046731
13632,ENSMUSG00000046733
13633,ENSMUSG00000046743
13634,ENSMUSG00000046748
13635,ENSMUSG00000046750
13636,ENSMUSG00000046753
13637,ENSMUSG00000046755
13638,ENSMUSG00000046756
13639,ENSMUSG00000046761
13640,ENSMUSG00000046764
13641,ENSMUSG00000046768
13642,ENSMUSG00000046774
13643,ENSMUSG00000046782
13644,ENSMUSG00000046785
13645,ENSMUSG00000046790
13646,ENSMUSG00000046791
13647,ENSMUSG00000046792
13648,ENSMUSG00000046793
13649,ENSMUSG00000046794
13650,ENSMUSG00000046798
13651,ENSMUSG00000046804
13652,ENSMUSG00000046805
13653,ENSMUSG00000046806
13654,ENSMUSG00000046807
13655,ENSMUSG00000046811
13656,ENSMUSG00000046814
13657,ENSMUSG00000046818
13658,ENSMUSG00000046822
13659,ENSMUSG00000046826
13660,ENSMUSG00000046828
13661,ENSMUSG00000046834
13662,ENSMUSG00000046836
13663,ENSMUSG00000046840
13664,ENSMUSG00000046841
13665,ENSMUSG00000046844
13666,ENSMUSG00000046845
13667,ENSMUSG00000046846
13668,ENSMUSG00000046854
13669,ENSMUSG00000046856
13670,ENSMUSG00000046861
13671,ENSMUSG00000046862
13672,ENSMUSG00000046865
13673,ENSMUSG00000046873
13674,ENSMUSG00000046876
13675,ENSMUSG00000046879
13676,ENSMUSG00000046881
13677,ENSMUSG00000046886
13678,ENSMUSG00000046897
13679,ENSMUSG00000046899
13680,ENSMUSG00000046908
13681,ENSMUSG00000046909
13682,ENSMUSG00000046913
13683,ENSMUSG00000046916
13684,ENSMUSG00000046922
13685,ENSMUSG00000046924
13686,ENSMUSG00000046932
13687,ENSMUSG00000046934
13688,ENSMUSG00000046942
13689,ENSMUSG00000046947
13690,ENSMUSG00000046949
13691,ENSMUSG00000046957
13692,ENSMUSG00000046959
13693,ENSMUSG00000046961
13694,ENSMUSG00000046962
13695,ENSMUSG00000046971
13696,ENSMUSG00000046974
13697,ENSMUSG00000046975
13698,ENSMUSG00000046982
13699,ENSMUSG00000046985
13700,ENSMUSG00000046991
13701,ENSMUSG00000046994
13702,ENSMUSG00000046995
13703,ENSMUSG00000046997
13704,ENSMUSG00000046999
13705,ENSMUSG00000047002
13706,ENSMUSG00000047003
13707,ENSMUSG00000047013
13708,ENSMUSG00000047014
13709,ENSMUSG00000047021
13710,ENSMUSG00000047022
13711,ENSMUSG00000047025
13712,ENSMUSG00000047026
13713,ENSMUSG00000047030
13714,ENSMUSG00000047031
13715,ENSMUSG00000047033
13716,ENSMUSG00000047034
13717,ENSMUSG00000047036
13718,ENSMUSG00000047037
13719,ENSMUSG00000047039
13720,ENSMUSG00000047040
13721,ENSMUSG00000047044
13722,ENSMUSG00000047045
13723,ENSMUSG00000047046
13724,ENSMUSG00000047048
13725,ENSMUSG00000047050
13726,ENSMUSG00000047053
13727,ENSMUSG00000047067
13728,ENSMUSG00000047079
13729,ENSMUSG00000047084
13730,ENSMUSG00000047085
13731,ENSMUSG00000047090
13732,ENSMUSG00000047094
13733,ENSMUSG00000047098
13734,ENSMUSG00000047102
13735,ENSMUSG00000047104
13736,ENSMUSG00000047108
13737,ENSMUSG00000047109
13738,ENSMUSG00000047115
13739,ENSMUSG00000047117
13740,ENSMUSG00000047123
13741,ENSMUSG00000047126
13742,ENSMUSG00000047129
13743,ENSMUSG00000047139
13744,ENSMUSG00000047141
13745,ENSMUSG00000047143
13746,ENSMUSG00000047146
13747,ENSMUSG00000047149
13748,ENSMUSG00000047150
13749,ENSMUSG00000047153
13750,ENSMUSG00000047155
13751,ENSMUSG00000047161
13752,ENSMUSG00000047171
13753,ENSMUSG00000047180
13754,ENSMUSG00000047181
13755,ENSMUSG00000047182
13756,ENSMUSG00000047187
13757,ENSMUSG00000047193
13758,ENSMUSG00000047197
13759,ENSMUSG00000047203
13760,ENSMUSG00000047205
13761,ENSMUSG00000047207
13762,ENSMUSG00000047213
13763,ENSMUSG00000047215
13764,ENSMUSG00000047216
13765,ENSMUSG00000047220
13766,ENSMUSG00000047221
13767,ENSMUSG00000047222
13768,ENSMUSG00000047225
13769,ENSMUSG00000047227
13770,ENSMUSG00000047228
13771,ENSMUSG00000047230
13772,ENSMUSG00000047237
13773,ENSMUSG00000047238
13774,ENSMUSG00000047242
13775,ENSMUSG00000047246
13776,ENSMUSG00000047248
13777,ENSMUSG00000047250
13778,ENSMUSG00000047253
13779,ENSMUSG00000047257
13780,ENSMUSG00000047259
13781,ENSMUSG00000047260
13782,ENSMUSG00000047261
13783,ENSMUSG00000047264
13784,ENSMUSG00000047281
13785,ENSMUSG00000047284
13786,ENSMUSG00000047286
13787,ENSMUSG00000047293
13788,ENSMUSG00000047295
13789,ENSMUSG00000047298
13790,ENSMUSG00000047307
13791,ENSMUSG00000047324
13792,ENSMUSG00000047330
13793,ENSMUSG00000047342
13794,ENSMUSG00000047343
13795,ENSMUSG00000047344
13796,ENSMUSG00000047352
13797,ENSMUSG00000047356
13798,ENSMUSG00000047361
13799,ENSMUSG00000047363
13800,ENSMUSG00000047368
13801,ENSMUSG00000047369
13802,ENSMUSG00000047371
13803,ENSMUSG00000047379
13804,ENSMUSG00000047383
13805,ENSMUSG00000047388
13806,ENSMUSG00000047390
13807,ENSMUSG00000047394
13808,ENSMUSG00000047407
13809,ENSMUSG00000047409
13810,ENSMUSG00000047412
13811,ENSMUSG00000047414
13812,ENSMUSG00000047415
13813,ENSMUSG00000047417
13814,ENSMUSG00000047419
13815,ENSMUSG00000047420
13816,ENSMUSG00000047423
13817,ENSMUSG00000047428
13818,ENSMUSG00000047434
13819,ENSMUSG00000047441
13820,ENSMUSG00000047443
13821,ENSMUSG00000047444
13822,ENSMUSG00000047446
13823,ENSMUSG00000047454
13824,ENSMUSG00000047459
13825,ENSMUSG00000047462
13826,ENSMUSG00000047466
13827,ENSMUSG00000047473
13828,ENSMUSG00000047485
13829,ENSMUSG00000047492
13830,ENSMUSG00000047495
13831,ENSMUSG00000047496
13832,ENSMUSG00000047497
13833,ENSMUSG00000047501
13834,ENSMUSG00000047502
13835,ENSMUSG00000047507
13836,ENSMUSG00000047508
13837,ENSMUSG00000047511
13838,ENSMUSG00000047514
13839,ENSMUSG00000047515
13840,ENSMUSG00000047517
13841,ENSMUSG00000047518
13842,ENSMUSG00000047528
13843,ENSMUSG00000047531
13844,ENSMUSG00000047534
13845,ENSMUSG00000047535
13846,ENSMUSG00000047539
13847,ENSMUSG00000047544
13848,ENSMUSG00000047545
13849,ENSMUSG00000047547
13850,ENSMUSG00000047554
13851,ENSMUSG00000047557
13852,ENSMUSG00000047562
13853,ENSMUSG00000047564
13854,ENSMUSG00000047565
13855,ENSMUSG00000047583
13856,ENSMUSG00000047586
13857,ENSMUSG00000047591
13858,ENSMUSG00000047592
13859,ENSMUSG00000047594
13860,ENSMUSG00000047603
13861,ENSMUSG00000047604
13862,ENSMUSG00000047606
13863,ENSMUSG00000047613
13864,ENSMUSG00000047617
13865,ENSMUSG00000047619
13866,ENSMUSG00000047626
13867,ENSMUSG00000047631
13868,ENSMUSG00000047632
13869,ENSMUSG00000047635
13870,ENSMUSG00000047636
13871,ENSMUSG00000047638
13872,ENSMUSG00000047641
13873,ENSMUSG00000047642
13874,ENSMUSG00000047648
13875,ENSMUSG00000047649
13876,ENSMUSG00000047654
13877,ENSMUSG00000047655
13878,ENSMUSG00000047656
13879,ENSMUSG00000047658
13880,ENSMUSG00000047661
13881,ENSMUSG00000047667
13882,ENSMUSG00000047669
13883,ENSMUSG00000047671
13884,ENSMUSG00000047674
13885,ENSMUSG00000047675
13886,ENSMUSG00000047678
13887,ENSMUSG00000047686
13888,ENSMUSG00000047692
13889,ENSMUSG00000047694
13890,ENSMUSG00000047696
13891,ENSMUSG00000047702
13892,ENSMUSG00000047710
13893,ENSMUSG00000047712
13894,ENSMUSG00000047714
13895,ENSMUSG00000047716
13896,ENSMUSG00000047719
13897,ENSMUSG00000047720
13898,ENSMUSG00000047721
13899,ENSMUSG00000047728
13900,ENSMUSG00000047730
13901,ENSMUSG00000047731
13902,ENSMUSG00000047733
13903,ENSMUSG00000047735
13904,ENSMUSG00000047746
13905,ENSMUSG00000047747
13906,ENSMUSG00000047749
13907,ENSMUSG00000047751
13908,ENSMUSG00000047757
13909,ENSMUSG00000047759
13910,ENSMUSG00000047766
13911,ENSMUSG00000047767
13912,ENSMUSG00000047773
13913,ENSMUSG00000047777
13914,ENSMUSG00000047786
13915,ENSMUSG00000047787
13916,ENSMUSG00000047789
13917,ENSMUSG00000047793
13918,ENSMUSG00000047794
13919,ENSMUSG00000047797
13920,ENSMUSG00000047798
13921,ENSMUSG00000047799
13922,ENSMUSG00000047804
13923,ENSMUSG00000047807
13924,ENSMUSG00000047810
13925,ENSMUSG00000047819
13926,ENSMUSG00000047821
13927,ENSMUSG00000047822
13928,ENSMUSG00000047824
13929,ENSMUSG00000047828
13930,ENSMUSG00000047832
13931,ENSMUSG00000047841
13932,ENSMUSG00000047842
13933,ENSMUSG00000047843
13934,ENSMUSG00000047844
13935,ENSMUSG00000047854
13936,ENSMUSG00000047861
13937,ENSMUSG00000047866
13938,ENSMUSG00000047867
13939,ENSMUSG00000047868
13940,ENSMUSG00000047875
13941,ENSMUSG00000047878
13942,ENSMUSG00000047879
13943,ENSMUSG00000047880
13944,ENSMUSG00000047881
13945,ENSMUSG00000047884
13946,ENSMUSG00000047888
13947,ENSMUSG00000047889
13948,ENSMUSG00000047894
13949,ENSMUSG00000047897
13950,ENSMUSG00000047898
13951,ENSMUSG00000047904
13952,ENSMUSG00000047907
13953,ENSMUSG00000047909
13954,ENSMUSG00000047910
13955,ENSMUSG00000047911
13956,ENSMUSG00000047921
13957,ENSMUSG00000047935
13958,ENSMUSG00000047938
13959,ENSMUSG00000047940
13960,ENSMUSG00000047945
13961,ENSMUSG00000047953
13962,ENSMUSG00000047959
13963,ENSMUSG00000047960
13964,ENSMUSG00000047963
13965,ENSMUSG00000047969
13966,ENSMUSG00000047976
13967,ENSMUSG00000047977
13968,ENSMUSG00000047980
13969,ENSMUSG00000047986
13970,ENSMUSG00000047988
13971,ENSMUSG00000047989
13972,ENSMUSG00000047990
13973,ENSMUSG00000047992
13974,ENSMUSG00000047995
13975,ENSMUSG00000047996
13976,ENSMUSG00000048000
13977,ENSMUSG00000048001
13978,ENSMUSG00000048003
13979,ENSMUSG00000048004
13980,ENSMUSG00000048007
13981,ENSMUSG00000048012
13982,ENSMUSG00000048013
13983,ENSMUSG00000048015
13984,ENSMUSG00000048022
13985,ENSMUSG00000048027
13986,ENSMUSG00000048029
13987,ENSMUSG00000048031
13988,ENSMUSG00000048038
13989,ENSMUSG00000048039
13990,ENSMUSG00000048040
13991,ENSMUSG00000048047
13992,ENSMUSG00000048058
13993,ENSMUSG00000048062
13994,ENSMUSG00000048065
13995,ENSMUSG00000048067
13996,ENSMUSG00000048070
13997,ENSMUSG00000048076
13998,ENSMUSG00000048077
13999,ENSMUSG00000048078
14000,ENSMUSG00000048080
14001,ENSMUSG00000048087
14002,ENSMUSG00000048096
14003,ENSMUSG00000048100
14004,ENSMUSG00000048101
14005,ENSMUSG00000048108
14006,ENSMUSG00000048109
14007,ENSMUSG00000048118
14008,ENSMUSG00000048120
14009,ENSMUSG00000048126
14010,ENSMUSG00000048138
14011,ENSMUSG00000048142
14012,ENSMUSG00000048148
14013,ENSMUSG00000048153
14014,ENSMUSG00000048154
14015,ENSMUSG00000048155
14016,ENSMUSG00000048163
14017,ENSMUSG00000048170
14018,ENSMUSG00000048173
14019,ENSMUSG00000048174
14020,ENSMUSG00000048175
14021,ENSMUSG00000048185
14022,ENSMUSG00000048186
14023,ENSMUSG00000048191
14024,ENSMUSG00000048197
14025,ENSMUSG00000048200
14026,ENSMUSG00000048206
14027,ENSMUSG00000048215
14028,ENSMUSG00000048216
14029,ENSMUSG00000048217
14030,ENSMUSG00000048218
14031,ENSMUSG00000048222
14032,ENSMUSG00000048226
14033,ENSMUSG00000048230
14034,ENSMUSG00000048231
14035,ENSMUSG00000048232
14036,ENSMUSG00000048234
14037,ENSMUSG00000048236
14038,ENSMUSG00000048240
14039,ENSMUSG00000048249
14040,ENSMUSG00000048251
14041,ENSMUSG00000048264
14042,ENSMUSG00000048271
14043,ENSMUSG00000048277
14044,ENSMUSG00000048279
14045,ENSMUSG00000048280
14046,ENSMUSG00000048281
14047,ENSMUSG00000048284
14048,ENSMUSG00000048285
14049,ENSMUSG00000048292
14050,ENSMUSG00000048294
14051,ENSMUSG00000048299
14052,ENSMUSG00000048304
14053,ENSMUSG00000048307
14054,ENSMUSG00000048310
14055,ENSMUSG00000048312
14056,ENSMUSG00000048327
14057,ENSMUSG00000048329
14058,ENSMUSG00000048330
14059,ENSMUSG00000048332
14060,ENSMUSG00000048337
14061,ENSMUSG00000048347
14062,ENSMUSG00000048349
14063,ENSMUSG00000048351
14064,ENSMUSG00000048355
14065,ENSMUSG00000048356
14066,ENSMUSG00000048368
14067,ENSMUSG00000048371
14068,ENSMUSG00000048373
14069,ENSMUSG00000048376
14070,ENSMUSG00000048377
14071,ENSMUSG00000048378
14072,ENSMUSG00000048379
14073,ENSMUSG00000048385
14074,ENSMUSG00000048387
14075,ENSMUSG00000048388
14076,ENSMUSG00000048391
14077,ENSMUSG00000048398
14078,ENSMUSG00000048399
14079,ENSMUSG00000048400
14080,ENSMUSG00000048402
14081,ENSMUSG00000048410
14082,ENSMUSG00000048411
14083,ENSMUSG00000048416
14084,ENSMUSG00000048424
14085,ENSMUSG00000048425
14086,ENSMUSG00000048429
14087,ENSMUSG00000048439
14088,ENSMUSG00000048440
14089,ENSMUSG00000048442
14090,ENSMUSG00000048445
14091,ENSMUSG00000048450
14092,ENSMUSG00000048455
14093,ENSMUSG00000048456
14094,ENSMUSG00000048458
14095,ENSMUSG00000048469
14096,ENSMUSG00000048473
14097,ENSMUSG00000048478
14098,ENSMUSG00000048480
14099,ENSMUSG00000048481
14100,ENSMUSG00000048482
14101,ENSMUSG00000048483
14102,ENSMUSG00000048485
14103,ENSMUSG00000048486
14104,ENSMUSG00000048489
14105,ENSMUSG00000048490
14106,ENSMUSG00000048495
14107,ENSMUSG00000048497
14108,ENSMUSG00000048498
14109,ENSMUSG00000048500
14110,ENSMUSG00000048501
14111,ENSMUSG00000048502
14112,ENSMUSG00000048503
14113,ENSMUSG00000048516
14114,ENSMUSG00000048520
14115,ENSMUSG00000048521
14116,ENSMUSG00000048528
14117,ENSMUSG00000048534
14118,ENSMUSG00000048537
14119,ENSMUSG00000048540
14120,ENSMUSG00000048546
14121,ENSMUSG00000048550
14122,ENSMUSG00000048562
14123,ENSMUSG00000048572
14124,ENSMUSG00000048573
14125,ENSMUSG00000048578
14126,ENSMUSG00000048581
14127,ENSMUSG00000048582
14128,ENSMUSG00000048583
14129,ENSMUSG00000048602
14130,ENSMUSG00000048603
14131,ENSMUSG00000048612
14132,ENSMUSG00000048616
14133,ENSMUSG00000048617
14134,ENSMUSG00000048620
14135,ENSMUSG00000048621
14136,ENSMUSG00000048626
14137,ENSMUSG00000048628
14138,ENSMUSG00000048636
14139,ENSMUSG00000048644
14140,ENSMUSG00000048647
14141,ENSMUSG00000048652
14142,ENSMUSG00000048655
14143,ENSMUSG00000048661
14144,ENSMUSG00000048668
14145,ENSMUSG00000048677
14146,ENSMUSG00000048686
14147,ENSMUSG00000048693
14148,ENSMUSG00000048696
14149,ENSMUSG00000048697
14150,ENSMUSG00000048699
14151,ENSMUSG00000048701
14152,ENSMUSG00000048703
14153,ENSMUSG00000048706
14154,ENSMUSG00000048707
14155,ENSMUSG00000048720
14156,ENSMUSG00000048721
14157,ENSMUSG00000048728
14158,ENSMUSG00000048731
14159,ENSMUSG00000048732
14160,ENSMUSG00000048745
14161,ENSMUSG00000048747
14162,ENSMUSG00000048752
14163,ENSMUSG00000048755
14164,ENSMUSG00000048756
14165,ENSMUSG00000048758
14166,ENSMUSG00000048763
14167,ENSMUSG00000048764
14168,ENSMUSG00000048766
14169,ENSMUSG00000048772
14170,ENSMUSG00000048775
14171,ENSMUSG00000048776
14172,ENSMUSG00000048779
14173,ENSMUSG00000048782
14174,ENSMUSG00000048787
14175,ENSMUSG00000048794
14176,ENSMUSG00000048796
14177,ENSMUSG00000048799
14178,ENSMUSG00000048806
14179,ENSMUSG00000048807
14180,ENSMUSG00000048810
14181,ENSMUSG00000048814
14182,ENSMUSG00000048824
14183,ENSMUSG00000048826
14184,ENSMUSG00000048827
14185,ENSMUSG00000048830
14186,ENSMUSG00000048832
14187,ENSMUSG00000048833
14188,ENSMUSG00000048834
14189,ENSMUSG00000048852
14190,ENSMUSG00000048856
14191,ENSMUSG00000048865
14192,ENSMUSG00000048874
14193,ENSMUSG00000048875
14194,ENSMUSG00000048878
14195,ENSMUSG00000048895
14196,ENSMUSG00000048897
14197,ENSMUSG00000048899
14198,ENSMUSG00000048904
14199,ENSMUSG00000048905
14200,ENSMUSG00000048911
14201,ENSMUSG00000048915
14202,ENSMUSG00000048919
14203,ENSMUSG00000048920
14204,ENSMUSG00000048921
14205,ENSMUSG00000048922
14206,ENSMUSG00000048924
14207,ENSMUSG00000048930
14208,ENSMUSG00000048933
14209,ENSMUSG00000048938
14210,ENSMUSG00000048939
14211,ENSMUSG00000048960
14212,ENSMUSG00000048965
14213,ENSMUSG00000048967
14214,ENSMUSG00000048970
14215,ENSMUSG00000048978
14216,ENSMUSG00000048981
14217,ENSMUSG00000048982
14218,ENSMUSG00000048988
14219,ENSMUSG00000048992
14220,ENSMUSG00000048994
14221,ENSMUSG00000048996
14222,ENSMUSG00000048997
14223,ENSMUSG00000049001
14224,ENSMUSG00000049008
14225,ENSMUSG00000049010
14226,ENSMUSG00000049011
14227,ENSMUSG00000049013
14228,ENSMUSG00000049015
14229,ENSMUSG00000049018
14230,ENSMUSG00000049028
14231,ENSMUSG00000049036
14232,ENSMUSG00000049037
14233,ENSMUSG00000049038
14234,ENSMUSG00000049041
14235,ENSMUSG00000049044
14236,ENSMUSG00000049047
14237,ENSMUSG00000049052
14238,ENSMUSG00000049057
14239,ENSMUSG00000049073
14240,ENSMUSG00000049076
14241,ENSMUSG00000049086
14242,ENSMUSG00000049090
14243,ENSMUSG00000049091
14244,ENSMUSG00000049092
14245,ENSMUSG00000049093
14246,ENSMUSG00000049097
14247,ENSMUSG00000049098
14248,ENSMUSG00000049100
14249,ENSMUSG00000049103
14250,ENSMUSG00000049106
14251,ENSMUSG00000049107
14252,ENSMUSG00000049109
14253,ENSMUSG00000049112
14254,ENSMUSG00000049115
14255,ENSMUSG00000049119
14256,ENSMUSG00000049122
14257,ENSMUSG00000049123
14258,ENSMUSG00000049128
14259,ENSMUSG00000049130
14260,ENSMUSG00000049133
14261,ENSMUSG00000049134
14262,ENSMUSG00000049148
14263,ENSMUSG00000049149
14264,ENSMUSG00000049152
14265,ENSMUSG00000049154
14266,ENSMUSG00000049160
14267,ENSMUSG00000049164
14268,ENSMUSG00000049168
14269,ENSMUSG00000049173
14270,ENSMUSG00000049176
14271,ENSMUSG00000049184
14272,ENSMUSG00000049191
14273,ENSMUSG00000049214
14274,ENSMUSG00000049217
14275,ENSMUSG00000049225
14276,ENSMUSG00000049229
14277,ENSMUSG00000049230
14278,ENSMUSG00000049232
14279,ENSMUSG00000049235
14280,ENSMUSG00000049241
14281,ENSMUSG00000049252
14282,ENSMUSG00000049265
14283,ENSMUSG00000049280
14284,ENSMUSG00000049281
14285,ENSMUSG00000049285
14286,ENSMUSG00000049287
14287,ENSMUSG00000049288
14288,ENSMUSG00000049291
14289,ENSMUSG00000049295
14290,ENSMUSG00000049299
14291,ENSMUSG00000049300
14292,ENSMUSG00000049303
14293,ENSMUSG00000049305
14294,ENSMUSG00000049307
14295,ENSMUSG00000049313
14296,ENSMUSG00000049314
14297,ENSMUSG00000049315
14298,ENSMUSG00000049321
14299,ENSMUSG00000049323
14300,ENSMUSG00000049327
14301,ENSMUSG00000049334
14302,ENSMUSG00000049336
14303,ENSMUSG00000049339
14304,ENSMUSG00000049349
14305,ENSMUSG00000049350
14306,ENSMUSG00000049353
14307,ENSMUSG00000049354
14308,ENSMUSG00000049357
14309,ENSMUSG00000049362
14310,ENSMUSG00000049372
14311,ENSMUSG00000049382
14312,ENSMUSG00000049387
14313,ENSMUSG00000049396
14314,ENSMUSG00000049401
14315,ENSMUSG00000049404
14316,ENSMUSG00000049409
14317,ENSMUSG00000049410
14318,ENSMUSG00000049411
14319,ENSMUSG00000049420
14320,ENSMUSG00000049421
14321,ENSMUSG00000049422
14322,ENSMUSG00000049436
14323,ENSMUSG00000049439
14324,ENSMUSG00000049456
14325,ENSMUSG00000049470
14326,ENSMUSG00000049476
14327,ENSMUSG00000049482
14328,ENSMUSG00000049488
14329,ENSMUSG00000049489
14330,ENSMUSG00000049491
14331,ENSMUSG00000049493
14332,ENSMUSG00000049498
14333,ENSMUSG00000049502
14334,ENSMUSG00000049504
14335,ENSMUSG00000049506
14336,ENSMUSG00000049511
14337,ENSMUSG00000049515
14338,ENSMUSG00000049516
14339,ENSMUSG00000049517
14340,ENSMUSG00000049521
14341,ENSMUSG00000049526
14342,ENSMUSG00000049528
14343,ENSMUSG00000049530
14344,ENSMUSG00000049532
14345,ENSMUSG00000049536
14346,ENSMUSG00000049537
14347,ENSMUSG00000049538
14348,ENSMUSG00000049539
14349,ENSMUSG00000049548
14350,ENSMUSG00000049550
14351,ENSMUSG00000049551
14352,ENSMUSG00000049553
14353,ENSMUSG00000049555
14354,ENSMUSG00000049556
14355,ENSMUSG00000049560
14356,ENSMUSG00000049561
14357,ENSMUSG00000049562
14358,ENSMUSG00000049565
14359,ENSMUSG00000049571
14360,ENSMUSG00000049573
14361,ENSMUSG00000049577
14362,ENSMUSG00000049580
14363,ENSMUSG00000049583
14364,ENSMUSG00000049588
14365,ENSMUSG00000049593
14366,ENSMUSG00000049598
14367,ENSMUSG00000049600
14368,ENSMUSG00000049604
14369,ENSMUSG00000049605
14370,ENSMUSG00000049606
14371,ENSMUSG00000049608
14372,ENSMUSG00000049612
14373,ENSMUSG00000049618
14374,ENSMUSG00000049620
14375,ENSMUSG00000049624
14376,ENSMUSG00000049625
14377,ENSMUSG00000049630
14378,ENSMUSG00000049641
14379,ENSMUSG00000049643
14380,ENSMUSG00000049648
14381,ENSMUSG00000049649
14382,ENSMUSG00000049653
14383,ENSMUSG00000049657
14384,ENSMUSG00000049658
14385,ENSMUSG00000049659
14386,ENSMUSG00000049670
14387,ENSMUSG00000049672
14388,ENSMUSG00000049674
14389,ENSMUSG00000049676
14390,ENSMUSG00000049680
14391,ENSMUSG00000049685
14392,ENSMUSG00000049686
14393,ENSMUSG00000049687
14394,ENSMUSG00000049690
14395,ENSMUSG00000049691
14396,ENSMUSG00000049692
14397,ENSMUSG00000049694
14398,ENSMUSG00000049699
14399,ENSMUSG00000049708
14400,ENSMUSG00000049709
14401,ENSMUSG00000049717
14402,ENSMUSG00000049719
14403,ENSMUSG00000049721
14404,ENSMUSG00000049723
14405,ENSMUSG00000049728
14406,ENSMUSG00000049734
14407,ENSMUSG00000049737
14408,ENSMUSG00000049739
14409,ENSMUSG00000049741
14410,ENSMUSG00000049744
14411,ENSMUSG00000049751
14412,ENSMUSG00000049755
14413,ENSMUSG00000049758
14414,ENSMUSG00000049760
14415,ENSMUSG00000049761
14416,ENSMUSG00000049764
14417,ENSMUSG00000049775
14418,ENSMUSG00000049791
14419,ENSMUSG00000049792
14420,ENSMUSG00000049796
14421,ENSMUSG00000049797
14422,ENSMUSG00000049799
14423,ENSMUSG00000049800
14424,ENSMUSG00000049804
14425,ENSMUSG00000049806
14426,ENSMUSG00000049807
14427,ENSMUSG00000049809
14428,ENSMUSG00000049811
14429,ENSMUSG00000049815
14430,ENSMUSG00000049823
14431,ENSMUSG00000049843
14432,ENSMUSG00000049848
14433,ENSMUSG00000049858
14434,ENSMUSG00000049864
14435,ENSMUSG00000049866
14436,ENSMUSG00000049871
14437,ENSMUSG00000049872
14438,ENSMUSG00000049878
14439,ENSMUSG00000049882
14440,ENSMUSG00000049892
14441,ENSMUSG00000049894
14442,ENSMUSG00000049897
14443,ENSMUSG00000049902
14444,ENSMUSG00000049904
14445,ENSMUSG00000049907
14446,ENSMUSG00000049908
14447,ENSMUSG00000049916
14448,ENSMUSG00000049922
14449,ENSMUSG00000049926
14450,ENSMUSG00000049928
14451,ENSMUSG00000049929
14452,ENSMUSG00000049932
14453,ENSMUSG00000049939
14454,ENSMUSG00000049940
14455,ENSMUSG00000049946
14456,ENSMUSG00000049950
14457,ENSMUSG00000049957
14458,ENSMUSG00000049960
14459,ENSMUSG00000049969
14460,ENSMUSG00000049971
14461,ENSMUSG00000049972
14462,ENSMUSG00000049985
14463,ENSMUSG00000049988
14464,ENSMUSG00000049999
14465,ENSMUSG00000050002
14466,ENSMUSG00000050010
14467,ENSMUSG00000050014
14468,ENSMUSG00000050015
14469,ENSMUSG00000050017
14470,ENSMUSG00000050022
14471,ENSMUSG00000050023
14472,ENSMUSG00000050028
14473,ENSMUSG00000050029
14474,ENSMUSG00000050030
14475,ENSMUSG00000050035
14476,ENSMUSG00000050043
14477,ENSMUSG00000050050
14478,ENSMUSG00000050052
14479,ENSMUSG00000050058
14480,ENSMUSG00000050063
14481,ENSMUSG00000050064
14482,ENSMUSG00000050066
14483,ENSMUSG00000050069
14484,ENSMUSG00000050071
14485,ENSMUSG00000050074
14486,ENSMUSG00000050075
14487,ENSMUSG00000050079
14488,ENSMUSG00000050085
14489,ENSMUSG00000050087
14490,ENSMUSG00000050088
14491,ENSMUSG00000050089
14492,ENSMUSG00000050092
14493,ENSMUSG00000050097
14494,ENSMUSG00000050100
14495,ENSMUSG00000050102
14496,ENSMUSG00000050103
14497,ENSMUSG00000050105
14498,ENSMUSG00000050106
14499,ENSMUSG00000050107
14500,ENSMUSG00000050108
14501,ENSMUSG00000050114
14502,ENSMUSG00000050121
14503,ENSMUSG00000050122
14504,ENSMUSG00000050128
14505,ENSMUSG00000050132
14506,ENSMUSG00000050134
14507,ENSMUSG00000050138
14508,ENSMUSG00000050141
14509,ENSMUSG00000050144
14510,ENSMUSG00000050147
14511,ENSMUSG00000050148
14512,ENSMUSG00000050150
14513,ENSMUSG00000050157
14514,ENSMUSG00000050158
14515,ENSMUSG00000050164
14516,ENSMUSG00000050174
14517,ENSMUSG00000050179
14518,ENSMUSG00000050188
14519,ENSMUSG00000050189
14520,ENSMUSG00000050190
14521,ENSMUSG00000050192
14522,ENSMUSG00000050195
14523,ENSMUSG00000050197
14524,ENSMUSG00000050198
14525,ENSMUSG00000050199
14526,ENSMUSG00000050201
14527,ENSMUSG00000050211
14528,ENSMUSG00000050212
14529,ENSMUSG00000050213
14530,ENSMUSG00000050215
14531,ENSMUSG00000050217
14532,ENSMUSG00000050222
14533,ENSMUSG00000050224
14534,ENSMUSG00000050229
14535,ENSMUSG00000050232
14536,ENSMUSG00000050234
14537,ENSMUSG00000050239
14538,ENSMUSG00000050240
14539,ENSMUSG00000050241
14540,ENSMUSG00000050244
14541,ENSMUSG00000050248
14542,ENSMUSG00000050251
14543,ENSMUSG00000050266
14544,ENSMUSG00000050270
14545,ENSMUSG00000050271
14546,ENSMUSG00000050272
14547,ENSMUSG00000050276
14548,ENSMUSG00000050281
14549,ENSMUSG00000050288
14550,ENSMUSG00000050295
14551,ENSMUSG00000050296
14552,ENSMUSG00000050304
